yourlist:M20180328A7434721E10EE6586998A056CCD0537E55CF7ER	Entry
137964	Q86UL3
837558	A0A178W4R1
837558	A0A1P8AT46
837558	Q94JX5
178624	A0A0K3AVF4
178624	O44164
837559	A0A178W6I4
837559	Q39021
29934	Q3SYF1
29934	Q9UMY4
29935	Q13156
29937	Q9UMX5
818810	A0A178VQF8
818810	Q8RYC2
818812	F4IM00
818812	O48520
818814	A0A178VLY8
818814	O48522
818816	A0A1P8AYK4
818816	A0A1P8AYR4
818816	E5KGE0
212733	Q8CHW5
2875161	O74252
175940	Q09236
246243	B3KUD4
246243	E5KN15
246243	O60930
175944	P41877
348654	Q17RS7
175946	P41886
175948	P41879
8266	P11441
48903	Q9VV77
8260	B7Z9N2
8260	P41227
8263	P23610
831718	A0A178UDF4
831718	Q9M015
734750	Q3KQ86
831710	Q7Y1C4
84769	A0A024R7K6
84769	Q567V2
174017	Q09312
174016	Q9N5M6
174011	Q21961
112616	A0A024R2L3
112616	F8WDZ3
112616	Q96FZ5
398095	A0A1L8FX27
398095	B7ZQZ0
398095	Q9W6C5
398097	A0A1L8EYQ2
398097	Q9YGY0
1487345	G9I279
1487345	P28282
770363	P17790
398099	Q9PWM7
7571	B3KR55
7571	B4DLS2
7571	P17027
44817	A0A1W5Q0S1
44817	E1JHR9
44817	P32023
44817	Q03043
7572	P17028
7574	F5H6R4
7574	P17031
7574	V9HW07
44811	E1JHV6
44811	E1JHV7
44811	M9PBG5
44811	M9PDH1
44811	M9PE12
44811	Q9W0T1
7579	P17040
44819	M9PHJ5
44819	M9PJM7
44819	P54362
20404	Q62420
18637	O70591
229731	Q8BMD8
834296	Q9FMN4
834290	A0A178UFX8
834290	P34066
834291	B1GV15
834291	P51102
834292	Q93YN9
834293	A0A178UM74
834293	Q9FMY5
838779	A0A178WAM1
838779	F4HZN9
838779	Q9XI01
838776	A0A178WJZ7
838776	Q9XI05
838774	Q9XI07
256987	Q86VE9
838771	A0A178WH05
838771	F4HY43
838771	F4HY45
838771	F4HY46
838771	Q93ZX1
65142	O08697
2539954	O74740
2539955	O42907
2539950	P50514
2539951	O13601
2539952	O74739
432054	Q6IRP5
2539958	P47979
318228,318227	Q8I044
318228,318227	Q8I0K9
64818	Q9ERE2
64810	Q9DGM9
69823	Q91Z49
237010	B1AZQ9
237010	B1AZR0
237010	Q8BLJ6
237010	Q8BUX1
13688	P70445
13688	Q3UFP6
38337	M9PDV6
38337	M9PE32
38337	Q9VZY3
11272	Q16378
280636	Q8IZQ5
214384	Q8VIM5
11273	H3BUF6
11273	Q8WWM7
19305	O09012
130576	Q8NI32
2541099	Q10295
69790	Q9CQI9
69792	A0A0R4IZX3
69792	E0CYA6
69792	Q921D4
13682	E9Q561
13682	P10630
13682	Q52KC1
13682	Q8BTU6
116565	Q99068
840020	A0A178WLZ4
840020	Q9SHE9
545471	A2AQA1
545471	Q3UML8
31991	B7Z141
31991	M9PE86
31991	Q9W2T1
116563	P84092
108800	Q8BZ60
843559	F4IBR2
834871	Q93XW5
13680	Q61655
501998	D3Z9H1
399289	Q91572
834876	A0A178UNN7
834876	B9DGQ1
834876	Q8S4Y1
834877	B3H5R1
834877	B6EUA7
834877	F4K087
834878	A0A178UQF1
834878	Q9LUA9
31997	M9PGU7
31997	Q9W2S5
31997	X2JB44
843553	A0A1P8ANA4
843553	Q9C7T4
192063	B1Q241
192063	H2KYX1
43342	Q9VAZ2
5902	A0A140VK94
5902	B3KUP2
5902	B4DE76
5902	D3DX26
5902	F6WQW2
5902	P43487
5903	P49792
5900	Q12967
5900	Q8N4Y1
5901	B4DV51
5901	P62826
5906	A8KAH9
5906	P62834
834700	Q9LS26
5905	A0A024R1U0
5905	P46060
5905	Q9BSK3
830148	A0A178V1R4
830148	Q9SMR4
830149	A0A178UYF2
830149	Q93VM6
5908	A0A024RB87
5908	B7ZAY2
5908	P61224
35635	Q9V4I1
844783	A0A1B1W4T9
844783	P50546
844787	A0A178U6M9
844787	A0A1B1W4S9
844787	P56758
844789	P56759
2541097	Q10336
833844	Q9FFW5
832438	Q9FFA7
832439	A0A178UPD3
832439	P42733
90933	Q8WV44
832432	Q9LSZ9
832431	O82587
832436	Q9LSZ5
832437	F4KE96
832437	Q75QN6
11670	P47739
11670	Q3UNF5
11671	B1AV77
11671	P47740
11674	A6ZI44
11674	P05064
11674	Q5FWB7
11676	P05063
11677	P45376
11677	Q3UDY1
3707497	P24356
181470	I2HA94
181470	Q19470
3634911	A0A1D8PEH3
833841	Q9FFW8
830017	B3H700
830017	Q6WWW4
833843	A0A1P8BBZ9
833843	Q9FFW6
100131211	A6NFY4
83611	O70248
260216	K8ES47
260216	Q9NF23
446556	A0A1L8EXH4
446556	Q6DDZ7
99375	Q3TCH7
64363	P14056
64363	Q6P9W2
99377	Q8BX22
99377	Q9CYI8
23683	O94806
99371	A2A5R2
64367	P24368
215031	A0A0R4J0M3
215031	Q8BGW8
16785	P14206
842207	G1JSI6
842207	Q8L8Y0
842202	A0A178WE24
842202	Q9SLV1
842203	Q9SLV0
16782	G5E874
842208	Q8W474
3639865	Q5AA26
826859	A0A178UVB8
826859	Q9SU35
361370	Q5XI21
12091	P23780
12091	Q3TAW7
42749	H5V896
42749	Q9VCP0
58823	P55161
58823	Q32PY0
58823	Q562B3
49297	A0A0B4LGB7
49297	E8NHA8
49297	P22700
42745	O18412
2872244	Q5B4T5
42740	Q9VCQ2
826857	Q9SU37
42743	A0A0B4K6E1
42743	A0A0B4K6G8
42743	A0A0B4K6Z0
42743	A0A0B4KGT0
42743	A0A0B4KHP5
42743	P20482
850652	P32892
850653	Q07799
850650	Q07800
850651	Q12287
850656	P54790
850657	Q12369
850654	P41800
850655	Q07798
45775	M9PH32
45775	Q9W378
850658	Q07794
850659	Q07888
10783	A0A024R8A6
10783	Q9HC98
495100	Q5XH03
10781	A0A024R7B6
10781	Q14584
3772186	Q8IPA5
3772186	Q8IPA6
3772186	Q8IPA7
3772186	Q8IPA8
10787	Q9Y2A7
10785	P57081
495106	A0A1L8FF12
495106	Q5XGZ7
841575	A0A178W3S0
841575	Q9C8K2
495108	Q5XGZ5
10788	B7Z7U6
10788	B7Z7X2
10788	Q13576
10788	Q59HA3
841571	Q9C8J8
841570	Q9C8J7
841572	A0A178W999
841572	Q3ECS3
66939	Q8R2R3
183204	B1V8I9
183204	G5EBE5
183204	G5EG34
269275	A2AJR5
269275	Q3V348
269275	Q8K348
3771487	A0A178UB28
3771487	F4KDA6
12323	P28652
12323	Q5SVI0
12323	Q5SVI2
12323	Q5SVJ0
12323	Q5SVJ1
12323	Q68EG2
12323	Q8BL41
12322	F8WHB5
12322	F8WIS9
12322	P11798
12321	O35887
12321	Q3TQD1
12321	Q3TUF3
12321	Q3UG11
12321	Q6XLQ8
12325	Q6ZWS7
12325	Q8BW40
12325	Q923T9
54826	Q9NXP7
54827	Q6UWF7
54825	Q9BYE9
54822	A0A024R5V1
54822	H0YLN8
54822	Q96QT4
54823	B3KXU9
54823	Q5T5J6
54820	Q9NXR1
54820	X5DP35
54820	X5DR54
54821	Q2NKX8
23357	A0A024R6B2
23357	Q9UNK9
191667,179233	P62784
179230	O17005
3638352	A0A1D8PJW1
179236	O16927
53448	Q9V3Z3
33613	A0A023GPK8
33613	M9NCR3
33613	Q9VQW1
29099	E9PJ95
29099	Q53FR9
29099	Q9P000
29098	Q9HD47
29097	A6NLH6
29097	Q9P003
10250	A0A0S2Z4W1
10250	A0A0S2Z4Z6
10250	B7Z7U0
10250	Q8IYB3
10253	O43597
53442	Q9V460
53445	Q9NHX0
10254	O75886
10257	A8K2Q2
10257	O15439
53446	Q9NHP8
176574	Q9XX00
54795	B4DIX5
54795	Q8TD43
176576	Q9XWZ9
54797	Q9BUE0
54790	A0A024RDF7
54790	A0A158SIU0
54790	Q6N021
223917	Q8VED5
54793	Q7L273
78593	Q9JJR9
54798	A0A0A0MRC0
54798	Q6V1P8
54798	Q6V1P9
54799	Q05BQ5
33658	Q9VR06
379279	Q7ZXF0
829506	A0A178UUQ6
829506	A0A178UWS8
829506	F4JJ15
829506	Q8S944
64766	A0A0S2Z5M0
64766	Q96BU1
829504	A0A178V4X2
829504	Q93YW0
100037258	Q3UFV9
100037258	Q91YW3
14180	P54130
839533	A0A178WIU5
839533	F4HSC9
839533	Q3EDL4
158798	Q86UN6
157567	A0A024R9E1
157567	A0A024R9G2
157567	B3KT99
157567	Q86W74
64764	Q68D60
64764	Q70SY1
829508	Q94AJ7
814846	O81057
814845	O81058
814844	A0A1P8AXY9
814844	F4IS91
814843	A0A1P8B117
814843	A0A1P8B118
814843	A0A1P8B127
814843	F4IS89
814843	F4IS90
814841	A0A178VY21
814841	O81062
289950	P49432
67630	Q14AQ4
67630	Q3UH82
67630	Q497L5
67630	Q9DA37
814848	O81055
3354925	Q7PL26
187612	Q21733
2958	A0A024R5Z5
2958	B2R506
2958	P52657
2959	Q00403
3354921	A8Y596
3354921	A8Y599
3354921	A8Y5A0
3354921	A8Y5A1
3354921	E8NHS9
3354921	Q7PLC5
3354921	Q7PLC6
3354921	Q7PLC7
2954	A0A0A0MR33
2954	A0A0C4DFM0
2954	O43708
50236	A1Z8I5
2956	P52701
2956	Q3SWU9
2957	P52655
2950	P09211
2950	V9HWE9
2952	A0A0G2JRN4
2952	A0A0G2JRQ5
2952	P30711
2952	Q4GZS9
2952	Q4W251
100037999	A0A287BRY0
100037999	F2Z5B6
100037999	P42639
301529	Q4V8H5
3767452	Q2V4G9
79178	G3V5Q5
79178	Q9BU02
79175	A0A087WZQ2
79175	Q6P1L6
79174	Q6UXH1
79177	A0A024R0T0
79177	Q9H609
79176	Q9H469
79171	Q9BTD8
817570	F4IMR0
817570	Q8RU07
79173	Q0VDD7
79172	Q9BU64
209692	A2ATU0
67988	Q8BXZ1
817576	A0A178VRW1
817576	A0A1P8AZB8
817576	O22922
67981	Q9D5T7
817577	Q8GWL2
851299	P35842
447518	Q642R8
2541568	Q10088
851295	P0CX18
851295	P0CX19
851294	P39563
653619	Q5VWM5
36560	A0A0B4KEP1
36560	A0A0B4KF25
36560	A0A0B4KFM5
36560	A0A0B4KFX4
36560	A0A0B4LFC1
36560	A1Z9L0
36560	A1Z9L2
36560	Q8T076
2541562	Q09893
844204	F4IBT7
844204	O65355
844206	A0A178WLH5
844206	Q9ZV88
844203	A0A178W3E6
844203	Q9ZV85
844208	A0A1P8AMZ3
844208	Q9ZV90
34442	Q95TN4
175007	G5EBM1
175006	O45952
34446	Q9VKU3
34444	Q9VKU4
34445	M9MRS7
34445	Q23978
34449	Q9VKU0
175008	G5EC71
50492	A0A0R4IZY0
50492	Q8C1A5
126626	Q5SZG2
126626	Q8TAK5
843964	A0A1P8AWG4
843964	A0A1P8AWH0
843964	A0A1P8AWI4
843964	Q9SFW6
50496	O54917
50496	Q8VHT4
35715	A0A0B4KEE7
35715	A1Z734
35715	E1JGZ7
35715	E1JGZ8
35715	Q6NND6
35715	Q8IGL5
66290	Q5HZY7
66290	Q9CR51
35717	P18475
35711	A0A1B2AJ61
35711	Q7JWG9
842883	A0A178WI83
842883	Q9SHY3
35713	Q9V4Q8
35712	Q7JXE4
23587	Q8TE02
23586	O95786
23585	B7Z5M7
23585	O95807
23585	Q7RU07
23584	Q96IQ7
23583	A0A024RAZ8
23583	A0A0S2Z526
23583	Q53HV7
23582	O95273
23581	B2CIS9
23581	P31944
23580	B2R6D8
23580	Q9H3Q1
93719	Q923L7
197358	C3VPR7
197358	Q7RTR2
197358	Q8NF06
66586	A0A0C3SFZ5
66586	Q80ZM8
23589	Q9Y2V2
23588	Q9Y2U9
17929	Q62234
32849	Q9VWS4
32849	X2JCG6
163175	A5D6Y5
163175	Q8N135
181518	Q93321
51548	B4DDV3
51548	M0QXA0
51548	M0R1N9
51548	Q8N6T7
55048	A5D8V6
32840	Q9VWT2
181515	Q8STF6
51545	Q9P0T4
181510	Q93315
32845	Q9VWS7
55041	A0A024QZ35
55041	A0A0A0MSE9
55041	A0A0A0MSI4
55041	B4DJB7
55041	Q96CS7
181513	Q17625
51195	A0A087WVW6
51195	B4DGK9
51195	F5H2D5
51195	Q9UHV5
3361378	Q8TFH0
140655	A0A1W2Q631
140655	P62250
2539671	O74752
189722	Q9N517
820432	A0A178VED3
820432	A0A1I9LNY4
820432	F4J9T0
820432	Q9C7A8
189727	Q9N409
3361377	Q8TFH1
130340	Q96PC3
23971	Q3TUA8
23971	Q60967
23971	Q6NZM8
221662	A8KAI7
221662	B7Z6B4
221662	B7Z6B7
221662	Q9BX46
20917	Q9Z2I8
825811	A0A1P8B6H7
825811	Q8GXK5
20916	Q9Z2I9
2539670	O60074
826858	A0A1P8B361
826858	A0A1P8B371
826858	A0A1P8B378
826858	A0A1P8B380
826858	Q9SU36
420182	Q5ZJ56
815058	A0A1P8AZ91
815058	Q9SHR7
73121	Q7TS73
73122	Q3UR70
826771	Q9T0D3
20085	Q9CZX8
22186	P62984
22186	Q5M9K3
22187	P0CG49
22187	Q78XY9
853631	P36041
853630	P33418
853632	P32600
853635	P36002
853634	P36044
853636	P24004
853639	P36046
853638	P36015
98766	Q8VDI7
2542149	P87054
2542148	P79063
107815	B1AVB4
107815	B1AVB5
107815	I6L9E4
107815	Q8BYC8
2542145	Q10481
2542144	Q96UP3
2542147	O13824
2542146	O13875
2542141	Q10477
2542140	Q01663
56530	Q9QXT0
213988	Q3TRK2
213988	Q8BKI2
213988	Q8BWL0
213988	Q8BX83
213988	Q8VD67
292160	B1WC05
2543239	P36606
2543234	P0CU19
2543234	P0CU20
2543235	Q10252
2543236	O14273
2543237	O14207
836120	A0A178UP70
836120	A0A1R7T3D1
836120	A0A1R7T3D2
836120	F4JXF0
836120	F4JXF1
2543231	Q9C0X7
2543233	P32390
66878	Q9DBU3
824880	A0A178VNE2
824880	F4J257
824880	Q9M1I7
32158	M9NDV1
32158	M9NEE2
32158	M9NF25
32158	M9NGZ9
32158	M9PHD4
32158	P91645
32158	Q59E50
32158	Q59E51
32158	Q59E52
32158	Q59E53
32159	O62589
32152	L7XBB9
32152	Q9VYS4
32152	X2JEK3
32153	Q9VYS3
32153	X2JBC1
32151	Q9VYS5
32151	X2JJK8
2540066	Q9P6I7
32154	Q9VYS2
227620	Q3TW96
227624	Q5U3K5
816557	Q9SK64
816556	Q7XJ98
29161	P51638
816550	Q9SK71
186980	Q21204
26258	B3KY40
26258	H3BST1
26258	Q9UL45
26259	Q8N3Y1
560032	F1QNA4
26256	A0A024RC21
26256	A0A0D9SFQ2
26256	B4DXA8
26256	O75952
26251	Q9UJ96
263406	Q4VAC9
37528	A0A0B4K618
37528	A0A0B4KFN9
37528	A0A0B4KGP6
37528	A0A126GUS7
37528	B3LF78
37528	Q9NFU0
78655	Q3UGC7
854368	Q08580
854369	P32773
854366	Q12439
37521	A0A0B4LH48
37521	A8DYL3
37521	E1JGR7
37521	E1JGR9
37521	Q0E8Y8
37521	Q7KVL6
37521	Q8SX98
854364	Q08579
37523	A0A0B4LG47
37523	Q24141
37524	Q9W289
854363	Q08562
854360	P21339
854361	Q08561
79953	Q9H7V2
842354	Q0WUA3
79957	B4DJ42
79957	K9J969
79957	Q5TCK7
79957	Q6TCH4
79957	Q7Z4Q8
79956	Q6ZMD3
79956	Q7Z2K6
826986	A0A178UUU7
826986	Q9T0H4
79959	B4DP81
79959	Q8TAP6
79958	Q8IV53
842356	A0A178W5W0
842356	A0A1P8AMT1
842356	Q39216
816173	Q42379
407238	P49884
4958	Q99983
842357	Q84MA9
2169	P12104
2168	P07148
2168	Q05CP7
2168	Q6FGL7
2165	P05160
4953	B4DXF8
4953	P11926
2167	E7DVW4
2167	P15090
2166	O00519
2166	Q9UG55
2161	P00748
2161	Q8IZZ5
2160	P03951
167691	Q86VQ0
2162	P00488
14030	Q3UGI7
14030	Q5SUS9
14030	Q5SUT0
14030	Q61545
14030	Q6NVA3
345651	Q562R1
19682	O55240
816172	A8MR92
816172	F4ILA9
816172	Q0WSL3
816172	Q8LBM4
3298	Q03933
3298	Q9BS48
3299	A0A024R6X7
3299	Q9ULV5
3294	P37059
3295	A0A0S2Z4J1
3295	B2R659
3295	B3KSP2
3295	E7EWE5
3295	G5E9S2
3295	P51659
3297	Q00613
3290	P28845
3290	X5D2L1
3291	P80365
3292	A0A0A0MQS7
3292	P14061
3293	P37058
3293	Q6FH62
186326	Q27876
11911	Q06507
11911	Q8CF69
222662	Q8TAF8
106039	Q8R0H9
838195	A0A178WDV6
838195	A0A1P8AWN7
838195	Q9SA25
285180	Q6ZNE9
816175	A0A178VQZ9
816175	Q9SLE4
54503	Q8IUH4
57377	Q80UM7
57376	O54941
185981	Q9GPA2
36439	Q7JYM7
146395	B3KY67
146395	Q6UXU4
812365	Q9U0K9
36434	A1Z979
36437	Q7JY04
36436	Q7JQT0
36431	D0Z760
36431	P35820
36430	Q7JZZ3
36433	Q4V4H7
36432	A0A0B4KEM5
36432	E1JH51
36432	P25172
837387	F4HXN6
837387	Q9SPK4
837386	Q93WG3
114815	A8K182
114815	B3KVZ0
114815	B3KWN9
114815	E6Y3F9
114815	E6Y3G0
114815	Q8WY21
37389	Q9W2M8
837381	A0A178WET4
837381	Q9FRS6
837380	A0A178WA11
837380	Q9FRS7
14787	E9Q7Q7
14787	Q61085
14787	Q80WU2
37385	Q7JYH3
37386	Q24298
14784	Q3U1Q4
14784	Q3U5I5
14784	Q60631
33601	M9PB25
33601	M9PBX4
33601	M9PBX6
33601	M9PC26
33601	M9PEE5
33601	Q9VQU8
33600	Q9VQU7
33602	A4V047
33602	Q9VQU9
84250	I6L9F1
84250	Q9BQI6
38728	Q9VRW5
38727	Q9VRW4
38726	Q00748
38724	Q9VRW1
38723	Q00174
38722	Q9VRV9
38721	Q9VRV8
38720	A0A1B2AK42
38720	Q9VRV7
34879	Q9VJQ3
83571	O08769
83572	P63004
34577	Q9VKG4
34873	Q9VJQ6
34872	Q7KT87
34872	Q9VJQ7
34877	Q9VJQ4
34876	M9MSI6
34876	Q9V3N8
34875	Q9VJQ5
34874	Q9V3Y0
12544	F8WJ72
12544	Q3UI99
12544	Q9Z1X9
40116	Q9VVZ8
40115	Q9VVZ7
40114	Q9VVZ6
40113	Q9VVZ5
40112	Q9VVZ4
40111	M9W9W1
40111	O16102
34573	M9PCQ6
34573	M9PD90
34573	Q9VKG8
2768889	M9PI06
2768889	Q8MZ13
2768889	X2JFR0
34570	M9NCT5
34570	P21750
816176	A0A178VX47
816176	B5X4Z9
2768882	Q9VXA8
34571	Q9VKH0
380557	Q802A7
6891	Q03519
6891	Q5JNW1
6891	Q9UP03
6891	X5CMH5
6890	A0A0S2Z5A6
6890	B7Z7P4
6890	Q03518
6892	A0A024RCT1
6892	A0A0A0MSV9
6892	A0A0A0MT98
6892	O15533
6895	A0A024RB49
6895	Q15633
6894	Q13395
6897	P26639
6899	D9ZGG0
6899	O43435
6899	Q152R5
6898	A0A140VKB7
6898	P17735
446730	A0A1L8FVB8
446730	Q6DDF0
647042	A0A0M3HER8
647042	A6NI86
855109	P0CF18
853995	Q12383
853996	Q12463
853997	Q99383
853990	Q08269
853991	Q12016
853992	Q12222
853993	P04456
855101	Q04272
819302	O81042
855103	P24280
855102	P49956
855105	P32488
855104	P30771
855107	P07246
71435	B7ZCJ0
71435	B7ZCJ1
71435	Q6DFV3
71436	Q8BGT1
59158	Q9I7Q5
814301	Q8ID57
945066	Q46948
838198	A0A178WGK2
838198	A0A1P8AS77
838198	A1L4W6
814305	Q8ID50
814307	Q8ID44
3425	P35475
2541958	O14088
810918	Q8II04
5740303	Q1ECA0
39458	Q8IQH6
39458	Q9VU17
39459	Q8IQH4
39459	Q8IQH5
39459	Q9VU18
39456	Q9VU15
39457	M9MSL0
39457	Q9VU16
39454	Q8MQJ7
39454	Q9VU14
39455	M9PCC4
39455	M9PI47
39455	Q8IQH9
39455	Q8IQI0
39455	Q9XZ09
39452	Q8IQI1
39452	Q9VU12
39453	Q9VU13
39453	X2JCD3
39450	Q86BS5
39450	Q8MQJ8
19360	Q5SV02
31609	G2J613
31609	Q7YU88
31609	Q9W3X2
31609	X2JAP1
31609	X2JIP7
31608	Q9W3X3
31603	C6SUY3
31603	Q9V461
31602	Q9W3X8
31601	M9NE97
31601	Q9W3X9
31600	Q9W3Y0
31607	Q0KHV6
31606	Q9W3X5
31605	Q8IRQ5
31605	Q9W3X6
31604	Q9W3X7
34125	Q9VLR0
34124	Q7KTJ2
34127	B6IDV6
34127	E1JHB6
34127	E1JHB7
34127	E1JHB8
34127	M9MRE1
34127	M9PCJ1
34127	M9PCX2
34127	Q7KTI7
34127	Q7KTI8
34127	Q8IPG1
34127	Q9VLQ8
34126	M9NDI3
34126	Q9VLQ9
26611	Q8BP39
26611	Q8BP92
34120	A0A1B2AJ64
34120	Q9VLR5
34123	Q9VLR2
34122	Q9VLR3
838174	A0A178W9N7
838174	Q9S9N1
838176	A0A178W390
838176	A0A178W455
838176	A0A1P8AP44
838176	A0A1P8AP53
838176	Q94AN4
34129	Q9VLQ6
39850	Q9VV79
3885752	C6KTD4
363067	A0A0G2K3H5
363067	D3ZBP2
177953	Q21312
57565	Q9P2G3
39180	M9PF17
39180	Q9VT83
177956	A0A061AD21
177956	A0A061AJI9
177956	C1P640
177956	C1P641
177956	G5EEV6
177956	Q21313
57562	Q9P2H0
822619	Q94F39
184218	G5EDN7
39189	Q9VT90
9125	D5MQE1
9125	Q92600
856456	P38783
856457	P38784
856454	P23285
856455	P38782
856453	P38781
856452,856450	P0CX80
856452,856450	P0CX81
856451	P38780
224624	Q0PD11
224624	Q8VHQ4
39855	P40304
856458	P38785
856459	P38786
10654	Q15126
10654	Q6FGV9
39858	M9PI82
39858	P91891
3361036	O59790
131578	B3KWI4
131578	Q8TF66
315151	A0A0G2JXC5
315151	A0A0G2K3Y9
315151	F1LV40
811841	Q8ILI4
811843	Q8ILI2
315159	Q5U4F2
836628	Q9LV75
855771	P53731
4139	A0A087X0I6
4139	B4DIB3
4139	Q9P0L2
4139	X5D2M4
282617	A0A0C4DGW8
282617	Q8IZI9
7473	P56703
4130	E9PGC8
4130	P78559
4130	Q504X9
4131	A2BDK6
4131	P46821
4131	Q6PJD3
4131	Q86X89
287380	Q5RJY4
4133	A0A024R3Y8
4133	A0A024R3Z1
4133	A0A024R407
4133	A0A024R409
4133	P11137
4133	Q6NYC5
4134	P27816
4135	Q96JE9
4137	A0A024R9Y0
4137	A0A024R9Y1
4137	A0A024RA17
4137	A0A024RA19
4137	B3KTM0
4137	P10636
812791	O96279
815160	Q9FUP0
7476	O00755
342977	P60323
177374	G5EC43
177374	G5EG83
177374	Q8MQ03
177374	Q8MQ04
177374	V6CL80
177374	V6CLB1
367902	Q5XID7
818499	A0A178VZ77
818499	A0A1P8B0T4
818499	F4IUW3
177373	G5EDU7
177373	Q8MXE7
177373	V6CK60
177373	V6CLJ5
177372	G5EDZ9
818495	A0A178VSZ9
818495	Q8VY89
818496	A0A1P8AXN0
818496	Q8VZ73
818491	Q945P1
818492	A0A178VR23
818492	Q9ZV02
305884	E9PST5
852229	P34217
852228	P34218
547891	C6TKV8
547891	E9KNA8
547890	A0A0R0K6A7
852221	P34224
852220	Q3E7A4
852223	P34222
852222	P34223
852225	P34220
852224	P34221
852226	P34219
230793	Q6PAL7
100736461	G3BGW4
825344	A0A1I9LT68
825344	Q9M367
230796	Q80ZK9
9860	O94898
825347	F4JFG2
825347	Q9M364
361442	F1M8G8
361442	Q5JCS6
825349	A0A178VE87
825349	A0A1I9LMW6
825349	A0A1I9LMW7
825349	Q84XF3
5098	Q9BR81
5098	Q9UN70
181894	P42001
181891	P41941
181892	P41942
19664	A0A0J9YTV5
19664	E9Q7W0
19664	P31266
19664	Q3U6F1
19664	Q3UM17
181899	H2KY83
181899	O16612
23109	O94850
54732	A0A024R7M0
54732	Q9BVK6
832146	A0A178UBJ6
832146	A0A1P8BAQ7
832146	P48007
832147	F4K470
832147	Q8RX87
832145	A0A178UM84
832145	Q07488
5099	O60245
832149	A0A178UFR5
832149	Q93ZH9
18390	A0A0R4J0Z2
18390	A1KZZ4
18390	P42866
13430	G3X9G4
13430	P39054
13430	Q3T9X3
13430	Q3TCR7
379734	Q6PCE6
13433	J3QNW0
13433	P13864
13433	Q3UHZ3
13433	Q3UWN4
13433	Q7TSJ0
13435	O88508
13436	O88509
13436	Q3KR45
13436	Q541E5
59260	Q9VEA4
18393	Q543F8
18393	Q59IX1
18393	Q60862
362238	B4F7B7
362238	M0RD87
144321	Q4G1C9
308212	A0A0G2K7K6
308212	D3ZSK6
210293	A0A087WQ86
210293	A0A087WRP5
210293	E9QM99
210293	Q8BZN6
20638	P27048
824760	Q9LY51
824765	A0A178VA79
824765	Q9LY46
824764	A0A1I9LNJ4
824764	Q93ZS9
824767	Q9LY44
81918	Q9Z340
20637	A2RS68
20637	Q62376
828611	A0A178V3C5
828611	A0A1P8B4G1
828611	Q9SW18
853177	P46682
853174	P07276
853175	P53322
853172	P53319
853173	P53320
853170	P53318
828619	Q9SW11
818479	A0A178VRB1
818479	Q96303
6633	P62316
853178	P53323
853179	P53324
42235	Q9VE56
42236	Q9VE55
42237	Q9VE54
820448	A0A178VA41
820448	Q941Q3
163126	Q8N6I1
80067	F5H7W1
80067	Q5H9S7
6635	P62304
820446	Q9LTW9
80063	Q5U623
42239	Q9VE52
820442	A0A178VMK5
820442	Q9LHJ9
820443	A0A178VGK6
820443	Q9LHJ8
139628	Q6PJQ5
26136	A4D0U5
26136	Q9UGI8
6046	A0A024RCR5
6046	A0A1U9X7A8
6046	P25440
6046	X5CF57
6047	P78317
6045	Q99496
6048	A0A024RCQ4
6048	Q99942
6049	A0A024RDP2
6049	A0A0S2Z4G9
6049	Q9Y252
283537	A0A024RDN9
283537	Q7Z3Q1
187	B2RDH3
187	B3KQN4
187	P35414
2540019	O13453
2540018	Q09750
836204	A0A178UEP1
836204	F4K0H9
2540015	O74322
2540016	O94566
2540013	P41411
2540012	O74735
7351	A0A024R5N5
7351	P55851
7350	P25874
7350	Q4KMT7
7353	Q541A5
7353	Q92890
10018	A0A0A0MRE7
10018	A0A0C4DH20
10018	O43521
7355	A6NFI1
7355	A6NKM8
7355	B4DE15
7355	P78381
7357	A0A024R157
7357	Q16739
7356	A0A0S2Z4R6
7356	P11684
10013	A0A024QZ26
10013	B4DZH6
10013	Q9BRX7
10013	Q9NSW6
10013	Q9UBN7
7358	O60701
10011	Q9HD15
10010	B2R7S3
10010	Q6NW12
10010	Q92844
10017	H0YMD5
10017	Q9HD36
10016	A0A024QZ42
10016	A0A087WZ38
10016	O75340
10016	Q53FC3
10015	Q8WUM4
10014	Q9UQL6
176773	G3MU69
176773	O45865
176770	G5ED40
176770	G5EE14
176774	G5ECH7
184079	Q19120
139322	Q6UXV4
824168	Q9SN12
146325	P0CG20
360891	Q5XHX3
8482	B3KMH6
8482	F5GYX3
8482	O75326
839176	A0A178WMK3
839176	Q9FDW8
399465	P27633
388969	L7T9J5
388969	Q2NKX9
399461	P20911
827239	A0A178V4A8
827239	O23413
174734	Q17512
174731	P12114
827230	A0A178V5I0
827230	Q38854
50658	A0A0G2JYS4
50658	D4A5V8
50658	P49186
50658	Q6P727
77782	Q80XB7
77782	Q8CGS6
158067	Q96MA6
2539741	P41838
2539740	O74324
2539743	O42914
826728	A0A178UX37
826728	Q9SUT5
823939	A8MSE4
823939	Q3EAN0
2539746	Q9UUE6
823935	A0A178V791
823935	Q9STT2
84365	Q9BYG3
823937	A0A178VLP3
823937	F4JCQ3
826727	Q9SUT6
826726	A0A178V1Q1
826726	P48486
826724	A0A178V3N3
826724	Q9SUT9
820138	A0A1I9LRF5
820138	A0A1I9LRF7
820138	A0A1I9LRF9
820138	Q84LG4
29875	Q3TPD2
